supermarket,month,year,city,sales
Morrisons,10,2023,Colchester,2125.87
Aldi,10,2023,St Asaph,218.64000000000004
Aldi,10,2023,Oxford,280.79
Sains,10,2023,Leicester,3873.1399999999976
Sains,10,2023,Wakefield,3602.049999999997
Tesco,10,2023,Leicester,3366.9199999999987
ASDA,10,2023,Perth,3782.6399999999976
ASDA,10,2023,London,3798.5999999999976
Morrisons,10,2023,Kingston-upon-Hull,2096.130000000001
Sains,10,2023,Derby,3521.689999999996
Tesco,10,2023,Wrexham,2969.499999999999
Tesco,10,2023,Coventry,2890.7199999999993
Morrisons,10,2023,Nottingham,1869.960000000001
Aldi,10,2023,Manchester,302.89000000000004
ASDA,10,2023,Wakefield,3464.1499999999946
Aldi,10,2023,Perth,276.4500000000001
Tesco,10,2023,Newcastle-upon-Tyne,2861.7400000000007
Aldi,10,2023,Chester,248.05
Tesco,10,2023,Ripon,2947.599999999998
Tesco,10,2023,Inverness,2737.959999999999
Aldi,10,2023,Chichester,335.00000000000006
Aldi,10,2023,Belfast,208.1000000000001
ASDA,10,2023,Dundee,3630.2399999999952
Morrisons,10,2023,Armagh,2062.1000000000004
Aldi,10,2023,St Albans,278.9399999999999
ASDA,10,2023,Lisburn,3582.679999999998
Tesco,10,2023,Milton Keynes,2863.4599999999996
Morrisons,10,2023,Hereford,2288.99
ASDA,10,2023,Wells,3258.6499999999987
ASDA,10,2023,Glasgow,3573.6599999999994
Tesco,10,2023,Dundee,2978.209999999998
Morrisons,10,2023,Glasgow,2160.3400000000006
Sains,10,2023,Sunderland,3896.4099999999967
Sains,10,2023,Cardiff,3662.249999999997
Sains,10,2023,Oxford,3270.539999999999
Morrisons,10,2023,Bristol,2303.960000000001
Morrisons,10,2023,Norwich,1979.240000000001
Tesco,10,2023,Southampton,3384.789999999997
Morrisons,10,2023,Newport,2171.570000000001
ASDA,10,2023,Doncaster,4145.759999999994
ASDA,10,2023,St Davids,3340.179999999999
ASDA,10,2023,Wolverhampton,3231.4600000000005
Aldi,10,2023,Lisburn,252.55999999999997
Tesco,10,2023,Ely,2801.4199999999987
Tesco,10,2023,Salisbury,2902.4099999999985
Morrisons,10,2023,Bangor,5044.049999999989
Aldi,10,2023,Wells,318.8200000000001
Sains,10,2023,Carlisle,3632.0999999999985
Morrisons,10,2023,Carlisle,2105.91
Morrisons,10,2023,St Davids,2159.830000000001
Morrisons,10,2023,Worcester,2428.719999999999
Sains,10,2023,Lichfield,3550.6300000000015
Sains,10,2023,Nottingham,3443.2799999999975
ASDA,10,2023,Birmingham,3287.849999999997
ASDA,10,2023,Hereford,3413.6099999999988
Sains,10,2023,Peterborough,3896.5499999999993
Sains,10,2023,Chelmsford,3903.56
Sains,10,2023,Kingston-upon-Hull,3716.7799999999975
Sains,10,2023,Hereford,3494.379999999999
Sains,10,2023,Edinburgh,3397.5199999999963
Aldi,10,2023,Birmingham,206.10999999999999
Morrisons,10,2023,Aberdeen,2002.6300000000006
Morrisons,10,2023,Milton Keynes,1933.8200000000008
Morrisons,10,2023,Truro,2256.8699999999994
Morrisons,10,2023,Exeter,2414.9699999999975
Tesco,10,2023,York,2776.81
Tesco,10,2023,Perth,2551.6599999999985
Morrisons,10,2023,Portsmouth,2197.629999999999
Aldi,10,2023,York,255.22000000000008
Aldi,10,2023,Sheffield,196.70999999999992
Sains,10,2023,Bangor,7786.549999999991
Sains,10,2023,Bath,3593.129999999997
ASDA,10,2023,Durham,3240.4999999999986
ASDA,10,2023,Wrexham,3094.3700000000013
Tesco,10,2023,Portsmouth,2783.6100000000006
Morrisons,10,2023,Canterbury,2046.9700000000016
Morrisons,10,2023,Inverness,2224.9499999999994
Morrisons,10,2023,Westminster,2108.490000000001
Morrisons,10,2023,Birmingham,1951.2000000000012
Aldi,10,2023,Wolverhampton,239.76
Sains,10,2023,Newcastle-upon-Tyne,3172.3699999999985
ASDA,10,2023,Ripon,3506.1599999999967
Tesco,10,2023,Canterbury,2544.2399999999984
Morrisons,10,2023,Newcastle-upon-Tyne,2055.0600000000004
Aldi,10,2023,Doncaster,253.41
ASDA,10,2023,Manchester,3410.1699999999996
ASDA,10,2023,Salford,3628.3299999999963
Tesco,10,2023,Bath,2773.729999999998
Sains,10,2023,Southend-on-Sea,3482.949999999998
Aldi,10,2023,Lancaster,240.27
ASDA,10,2023,Bristol,3427.2099999999973
ASDA,10,2023,Armagh,3402.2599999999957
ASDA,10,2023,Bangor,7113.609999999987
ASDA,10,2023,Norwich,3594.9399999999973
Sains,10,2023,Wells,3446.2199999999984
Tesco,10,2023,Aberdeen,2823.0499999999984
Tesco,10,2023,Cambridge,3044.7399999999993
Morrisons,10,2023,Stirling,2034.7600000000007
Aldi,10,2023,Derby,238.2700000000001
Sains,10,2023,Liverpool,3670.449999999999
Aldi,10,2023,Chelmsford,263.5700000000001
ASDA,10,2023,Plymouth,3314.979999999998
Tesco,10,2023,Glasgow,2864.8299999999986
Sains,10,2023,Armagh,3829.129999999997
ASDA,10,2023,Newcastle-upon-Tyne,3619.509999999997
Tesco,10,2023,Dunfermline,2946.799999999997
Aldi,10,2023,Truro,342.2900000000001
Aldi,10,2023,Bristol,275.58000000000004
Morrisons,10,2023,Chelmsford,2302.57
Morrisons,10,2023,Wolverhampton,1900.8100000000006
Sains,10,2023,Newport,3655.829999999998
Sains,10,2023,Salisbury,3358.669999999999
Morrisons,10,2023,Southend-on-Sea,2184.5400000000004
Aldi,10,2023,Westminster,289.02000000000004
Aldi,10,2023,Cambridge,227.09999999999997
Aldi,10,2023,Bangor,537.5800000000003
ASDA,10,2023,Chester,3521.4999999999986
Tesco,10,2023,Lancaster,2882.7900000000004
Tesco,10,2023,Bristol,2701.599999999997
Sains,10,2023,Winchester,4297.869999999998
Morrisons,10,2023,Lincoln,2103.240000000001
Morrisons,10,2023,Salisbury,2058.5299999999997
Aldi,10,2023,Coventry,254.26000000000002
ASDA,10,2023,Liverpool,3761.9799999999977
ASDA,10,2023,Salisbury,3643.0799999999967
Tesco,10,2023,St Albans,2726.239999999998
Morrisons,10,2023,Bath,2198.6899999999996
Aldi,10,2023,Wrexham,225.04000000000008
ASDA,10,2023,St Asaph,3639.8399999999965
ASDA,10,2023,Londonderry,3534.749999999999
ASDA,10,2023,Westminster,3010.429999999999
Tesco,10,2023,Wakefield,2788.8800000000006
Tesco,10,2023,Londonderry,2879.2699999999986
Morrisons,10,2023,Perth,1937.6699999999998
Tesco,10,2023,Birmingham,2818.6099999999997
Aldi,10,2023,Londonderry,279.8600000000001
Aldi,10,2023,Bath,246.80000000000004
Sains,10,2023,Gloucester,3575.500000000001
Tesco,10,2023,Hereford,2425.0999999999963
Aldi,10,2023,Dundee,272.39000000000004
Tesco,10,2023,Newry,2607.3100000000004
ASDA,10,2023,Preston,3690.529999999998
Tesco,10,2023,Westminster,3060.9599999999987
Morrisons,10,2023,Sheffield,2227.5799999999995
ASDA,10,2023,Derby,3609.579999999999
Sains,10,2023,Stirling,3275.199999999998
Aldi,10,2023,Ripon,273.38000000000005
Aldi,10,2023,Carlisle,174.21999999999997
Aldi,10,2023,Colchester,256.10999999999996
Aldi,10,2023,Nottingham,251.74999999999997
Sains,10,2023,Cambridge,4144.54
Sains,10,2023,Aberdeen,4169.119999999997
Sains,10,2023,Westminster,3949.8099999999995
Sains,10,2023,London,3546.039999999999
Tesco,10,2023,Winchester,2624.2199999999993
Morrisons,10,2023,Newry,2163.9900000000002
Aldi,10,2023,Aberdeen,238.89000000000001
ASDA,10,2023,Brighton & Hove,3298.989999999999
Tesco,10,2023,Peterborough,3064.779999999996
Tesco,10,2023,Oxford,2710.8799999999987
Morrisons,10,2023,St Albans,2181.55
Sains,10,2023,Portsmouth,3851.0299999999984
Tesco,10,2023,Swansea,2901.8499999999967
Morrisons,10,2023,York,1831.9900000000002
Aldi,10,2023,Cardiff,212.51000000000008
ASDA,10,2023,Bradford,3779.879999999999
Sains,10,2023,Brighton & Hove,3829.650000000001
ASDA,10,2023,Chichester,3669.609999999996
Aldi,10,2023,Newport,227.66000000000005
Aldi,10,2023,London,230.8000000000001
ASDA,10,2023,Belfast,3051.0699999999997
ASDA,10,2023,Colchester,3455.2899999999972
Morrisons,10,2023,Salford,2259.64
Tesco,10,2023,Armagh,2804.3999999999996
Morrisons,10,2023,Preston,2414.179999999998
Aldi,10,2023,Canterbury,251.18000000000004
Sains,10,2023,Canterbury,3194.769999999999
ASDA,10,2023,Southampton,3093.809999999996
Aldi,10,2023,Inverness,283.31
Sains,10,2023,Lisburn,3781.389999999999
ASDA,10,2023,Newry,3525.3099999999977
Aldi,10,2023,Peterborough,228.6899999999999
Tesco,10,2023,Southend-on-Sea,3072.7899999999986
Tesco,10,2023,Lincoln,2609.9899999999984
Sains,10,2023,Ely,3898.989999999997
ASDA,10,2023,Ely,3253.5899999999997
Tesco,10,2023,Kingston-upon-Hull,2949.579999999997
Tesco,10,2023,Truro,3064.3499999999995
Morrisons,10,2023,Bradford,2001.5200000000016
Aldi,10,2023,Winchester,179.37000000000003
ASDA,10,2023,Coventry,3102.6099999999965
Tesco,10,2023,Bangor,5299.019999999996
Tesco,10,2023,Carlisle,3366.6500000000033
ASDA,10,2023,Worcester,3575.019999999995
Aldi,10,2023,Leicester,240.99999999999986
Aldi,10,2023,Brighton & Hove,243.24999999999994
Sains,10,2023,Lincoln,3600.099999999997
Sains,10,2023,St Asaph,3569.0499999999984
Tesco,10,2023,Lichfield,2715.7599999999984
Tesco,10,2023,Wells,2822.6999999999966
Aldi,10,2023,Plymouth,282.18
Sains,10,2023,Newry,3436.4699999999975
Morrisons,10,2023,Chichester,2072.840000000001
Sains,10,2023,Preston,3761.64
Morrisons,10,2023,Ely,2073.450000000001
Morrisons,10,2023,St Asaph,2428.6299999999997
Aldi,10,2023,Newcastle-upon-Tyne,220.94000000000003
Tesco,10,2023,Chichester,2584.0699999999997
Tesco,10,2023,Edinburgh,2999.5499999999993
Tesco,10,2023,Leeds,2924.0899999999997
Morrisons,10,2023,Ripon,2332.2899999999972
ASDA,10,2023,Swansea,3361.7200000000003
Morrisons,10,2023,Lisburn,1888.6100000000013
Aldi,10,2023,Swansea,250.72999999999996
Aldi,10,2023,Leeds,266.4100000000001
Aldi,10,2023,Southend-on-Sea,244.4
ASDA,10,2023,Winchester,2922.3099999999986
ASDA,10,2023,Chelmsford,3226.829999999999
Aldi,10,2023,Norwich,242.3000000000001
Aldi,10,2023,Lichfield,229.8600000000001
ASDA,10,2023,Sheffield,3920.8699999999976
ASDA,10,2023,Leeds,3016.8800000000024
ASDA,10,2023,Oxford,3253.2199999999984
Tesco,10,2023,Sheffield,2848.9699999999966
Morrisons,10,2023,Durham,2218.7399999999993
Morrisons,10,2023,Leicester,2097.1100000000006
ASDA,10,2023,Lancaster,3554.4899999999943
Sains,10,2023,Durham,3753.319999999998
Aldi,10,2023,Newry,218.62000000000006
Aldi,10,2023,Salisbury,315.93
Morrisons,10,2023,Coventry,2097.6800000000003
ASDA,10,2023,Gloucester,3069.0799999999986
ASDA,10,2023,Portsmouth,3567.93
Aldi,10,2023,Hereford,299.8600000000001
Aldi,10,2023,Dunfermline,225.22000000000006
ASDA,10,2023,Leicester,3164.0100000000007
Tesco,10,2023,Manchester,2957.0499999999975
ASDA,10,2023,Carlisle,3796.6299999999965
Aldi,10,2023,Lincoln,304.59000000000003
ASDA,10,2023,Aberdeen,4388.689999999996
Morrisons,10,2023,Plymouth,2393.2899999999995
Tesco,10,2023,Nottingham,3015.959999999998
Tesco,10,2023,Brighton & Hove,2948.039999999999
Aldi,10,2023,Milton Keynes,217.67999999999995
Tesco,10,2023,Sunderland,2568.1199999999994
Aldi,10,2023,Edinburgh,276.13
Sains,10,2023,Norwich,3454.939999999998
ASDA,10,2023,Sunderland,3474.4399999999973
Morrisons,10,2023,Swansea,1914.3200000000004
Sains,10,2023,Londonderry,3171.2799999999984
ASDA,10,2023,Stoke on Trent,3536.0699999999974
Tesco,10,2023,Belfast,2519.9799999999973
Morrisons,10,2023,Lancaster,2205.360000000001
ASDA,10,2023,Inverness,3448.8799999999965
ASDA,10,2023,York,3554.83
Tesco,10,2023,Stoke on Trent,2965.8200000000006
Sains,10,2023,Wrexham,3561.33
ASDA,10,2023,Southend-on-Sea,3224.51
Morrisons,10,2023,Edinburgh,2286.99
Morrisons,10,2023,Southampton,2044.640000000001
Aldi,10,2023,St Davids,210.24000000000004
Morrisons,10,2023,Wrexham,2170.2700000000004
Aldi,10,2023,Southampton,232.58000000000004
Sains,10,2023,Dunfermline,3599.6099999999965
Sains,10,2023,Swansea,3608.1899999999982
Sains,10,2023,St Davids,3403.959999999999
Morrisons,10,2023,London,2211.2199999999984
Morrisons,10,2023,Londonderry,2047.4000000000012
ASDA,10,2023,Exeter,3284.2499999999986
Aldi,10,2023,Bradford,274.16
Morrisons,10,2023,Dundee,2260.68
Aldi,10,2023,Durham,281.63
Aldi,10,2023,Ely,313.9800000000001
Tesco,10,2023,Liverpool,2829.9099999999994
Sains,10,2023,Doncaster,3447.7999999999956
Sains,10,2023,Dundee,4031.7799999999957
Tesco,10,2023,Exeter,2774.740000000002
ASDA,10,2023,Stirling,3538.519999999997
ASDA,10,2023,Nottingham,2808.289999999999
Tesco,10,2023,Lisburn,2460.7700000000004
Tesco,10,2023,Wolverhampton,2749.009999999998
Morrisons,10,2023,Winchester,2112.15
Tesco,10,2023,St Asaph,2533.309999999999
Morrisons,10,2023,Cardiff,2316.2699999999977
Aldi,10,2023,Stirling,274.49000000000024
Sains,10,2023,Sheffield,3286.259999999997
Morrisons,10,2023,Lichfield,1996.5099999999993
Tesco,10,2023,Chester,2827.739999999998
Morrisons,10,2023,Belfast,2019.2900000000022
Morrisons,10,2023,Doncaster,1895.750000000002
Aldi,10,2023,Exeter,228.49000000000007
Sains,10,2023,Belfast,3695.539999999998
ASDA,10,2023,Peterborough,3347.709999999997
Sains,10,2023,York,3855.4800000000005
ASDA,10,2023,Bath,3617.8499999999963
Morrisons,10,2023,Sunderland,1835.6300000000017
Aldi,10,2023,Wakefield,186.11
Sains,10,2023,Southampton,3395.589999999998
Tesco,10,2023,Preston,2694.1599999999976
Sains,10,2023,Salford,3850.0599999999977
Tesco,10,2023,Newport,3174.4999999999973
Morrisons,10,2023,Dunfermline,2274.6000000000004
Sains,10,2023,Worcester,3655.669999999999
Morrisons,10,2023,Brighton & Hove,2014.4900000000023
Morrisons,10,2023,Stoke on Trent,2318.38
Sains,10,2023,Lancaster,3725.6500000000024
Sains,10,2023,Wolverhampton,3383.639999999996
Aldi,10,2023,Portsmouth,179.33999999999997
Aldi,10,2023,Stoke on Trent,267.7500000000001
Sains,10,2023,Truro,3282.3699999999976
Morrisons,10,2023,Chester,2213.4800000000014
ASDA,10,2023,Cambridge,3372.639999999997
Tesco,10,2023,Worcester,2937.9999999999977
Tesco,10,2023,Colchester,2934.619999999998
Morrisons,10,2023,Derby,2338.6399999999994
Aldi,10,2023,Kingston-upon-Hull,233.23
ASDA,10,2023,St Albans,3380.029999999998
Tesco,10,2023,London,3455.469999999996
Sains,10,2023,Glasgow,3966.869999999998
Sains,10,2023,Bradford,3728.719999999998
ASDA,10,2023,Dunfermline,3509.319999999997
Tesco,10,2023,St Davids,2835.019999999999
Tesco,10,2023,Derby,2586.5899999999992
Aldi,10,2023,Gloucester,249.34000000000006
Sains,10,2023,Bristol,3598.799999999999
ASDA,10,2023,Lichfield,3458.239999999997
ASDA,10,2023,Milton Keynes,3139.9699999999984
Morrisons,10,2023,Manchester,2054.9000000000005
Aldi,10,2023,Preston,257.50999999999993
Aldi,10,2023,Armagh,264.9600000000001
Sains,10,2023,St Albans,3417.99
Sains,10,2023,Leeds,3503.5899999999983
Tesco,10,2023,Stirling,2844.2299999999964
Aldi,10,2023,Worcester,254.54
Morrisons,10,2023,Wakefield,2283.990000000001
Sains,10,2023,Chichester,4222.439999999997
Sains,10,2023,Colchester,3696.1100000000006
Morrisons,10,2023,Wells,2105.420000000001
Aldi,10,2023,Salford,251.90000000000015
Morrisons,10,2023,Liverpool,2213.0699999999974
Morrisons,10,2023,Cambridge,1732.3200000000013
Aldi,10,2023,Sunderland,303.17000000000024
ASDA,10,2023,Kingston-upon-Hull,2870.009999999997
ASDA,10,2023,Edinburgh,3567.0599999999986
Tesco,10,2023,Plymouth,2931.609999999999
Aldi,10,2023,Liverpool,243.24000000000004
ASDA,10,2023,Lincoln,3094.3199999999974
Sains,10,2023,Ripon,3552.759999999998
ASDA,10,2023,Cardiff,3913.839999999998
Tesco,10,2023,Salford,2907.849999999997
Sains,10,2023,Manchester,3249.7499999999995
Tesco,10,2023,Chelmsford,2904.6500000000005
Morrisons,11,2023,Lancaster,1876.3700000000003
Tesco,11,2023,Colchester,2250.530000000001
Tesco,11,2023,Ripon,3009.3999999999974
ASDA,11,2023,Lancaster,3195.889999999997
Tesco,11,2023,Southampton,2986.5099999999993
Sains,11,2023,Swansea,3146.640000000001
Aldi,11,2023,Dundee,266.39000000000004
Tesco,11,2023,Wakefield,2910.96
Morrisons,11,2023,Westminster,1914.2200000000016
Tesco,11,2023,Wrexham,2975.43
Morrisons,11,2023,Carlisle,1967.4300000000026
Sains,11,2023,Salisbury,3479.569999999999
Tesco,11,2023,Lisburn,3078.429999999998
Aldi,11,2023,Colchester,237.70999999999998
ASDA,11,2023,Wolverhampton,3599.5799999999986
ASDA,11,2023,Southampton,3563.919999999998
Sains,11,2023,Westminster,3892.209999999999
Sains,11,2023,Bristol,3519.64
Tesco,11,2023,Bradford,2792.1999999999985
Aldi,11,2023,Newcastle-upon-Tyne,225.45
Sains,11,2023,Lancaster,3188.5999999999995
ASDA,11,2023,Canterbury,2951.959999999997
ASDA,11,2023,Winchester,3513.069999999998
Tesco,11,2023,Salford,2937.0999999999967
Aldi,11,2023,Edinburgh,286.7399999999999
Sains,11,2023,Plymouth,3574.2099999999987
Aldi,11,2023,Manchester,261.96999999999997
Sains,11,2023,London,3968.959999999997
Sains,11,2023,Southend-on-Sea,3118.5499999999984
ASDA,11,2023,Norwich,3356.8499999999967
Morrisons,11,2023,Salford,2009.060000000002
Morrisons,11,2023,Truro,1987.0599999999997
ASDA,11,2023,Truro,3000.02
ASDA,11,2023,Wakefield,2985.719999999999
Morrisons,11,2023,Exeter,2174.4499999999994
Aldi,11,2023,Exeter,202.26999999999995
Morrisons,11,2023,St Davids,2613.289999999999
Sains,11,2023,Perth,3324.6299999999987
ASDA,11,2023,Lichfield,3577.9299999999976
ASDA,11,2023,Sheffield,3689.379999999998
Tesco,11,2023,Doncaster,2686.6199999999985
Sains,11,2023,Birmingham,3306.7699999999995
Sains,11,2023,Oxford,3224.669999999998
Sains,11,2023,Liverpool,3482.2699999999986
Sains,11,2023,Exeter,3676.999999999999
Aldi,11,2023,Leicester,256.70000000000016
Sains,11,2023,Coventry,3472.339999999997
ASDA,11,2023,St Davids,3017.809999999996
Aldi,11,2023,Birmingham,226.0800000000001
Aldi,11,2023,Gloucester,266.17999999999995
Sains,11,2023,Winchester,3371.6199999999985
ASDA,11,2023,Cambridge,3617.3999999999996
ASDA,11,2023,Portsmouth,3113.379999999998
Morrisons,11,2023,Lincoln,1959.9500000000005
Tesco,11,2023,Armagh,2685.4099999999985
ASDA,11,2023,Bradford,3476.4299999999976
Morrisons,11,2023,Belfast,2171.3
Tesco,11,2023,Liverpool,2823.9299999999994
Morrisons,11,2023,Leeds,2101.960000000001
ASDA,11,2023,Cardiff,3521.9799999999955
ASDA,11,2023,Newry,3341.2000000000003
Tesco,11,2023,Newport,3036.7599999999984
Morrisons,11,2023,Leicester,2084.13
Aldi,11,2023,Southampton,253.34000000000006
Tesco,11,2023,Chester,2948.67
Sains,11,2023,Derby,3118.489999999999
Morrisons,11,2023,Newcastle-upon-Tyne,2286.8099999999986
Aldi,11,2023,Norwich,243.00000000000009
Aldi,11,2023,Oxford,232.81000000000003
Sains,11,2023,Wolverhampton,4009.2000000000003
ASDA,11,2023,Preston,2671.9800000000005
Morrisons,11,2023,Gloucester,2334.71
Aldi,11,2023,Westminster,224.27999999999997
Tesco,11,2023,Milton Keynes,2931.3299999999986
Sains,11,2023,Newport,3215.6099999999974
Sains,11,2023,Lincoln,3603.8399999999956
Tesco,11,2023,Londonderry,2715.8599999999983
Tesco,11,2023,Brighton & Hove,2507.1499999999987
Morrisons,11,2023,Coventry,2104.73
Sains,11,2023,Chester,3437.5199999999995
Aldi,11,2023,Wrexham,211.94000000000003
Sains,11,2023,Chichester,3628.039999999996
Sains,11,2023,St Davids,3412.48
Tesco,11,2023,Cambridge,2545.8699999999994
ASDA,11,2023,Milton Keynes,3368.869999999997
Tesco,11,2023,Gloucester,2810.9999999999973
Sains,11,2023,Doncaster,3363.2699999999995
Tesco,11,2023,Chichester,2814.899999999999
Tesco,11,2023,Preston,2866.9499999999975
Tesco,11,2023,Birmingham,2413.5399999999995
ASDA,11,2023,Colchester,3686.429999999999
ASDA,11,2023,Ripon,3592.0999999999985
ASDA,11,2023,Sunderland,3283.0899999999997
ASDA,11,2023,Chelmsford,3674.459999999998
Sains,11,2023,Peterborough,3158.5200000000004
Tesco,11,2023,Dunfermline,2538.7699999999995
Morrisons,11,2023,Kingston-upon-Hull,2396.1
Aldi,11,2023,Dunfermline,311.88
Sains,11,2023,Ripon,3074.580000000001
Morrisons,11,2023,Canterbury,2195.7000000000007
Aldi,11,2023,Salisbury,217.84000000000006
Aldi,11,2023,Ely,233.7899999999999
ASDA,11,2023,Southend-on-Sea,3554.9899999999993
Aldi,11,2023,Stirling,217.61000000000004
Aldi,11,2023,Lancaster,296.58
Sains,11,2023,Wells,3544.929999999998
Sains,11,2023,Glasgow,4193.01
Tesco,11,2023,York,2308.5599999999995
Tesco,11,2023,Bristol,2733.609999999999
Tesco,11,2023,Perth,2850.0400000000004
ASDA,11,2023,Birmingham,3458.7199999999966
Sains,11,2023,Belfast,3560.559999999996
Morrisons,11,2023,Sunderland,2362.769999999999
Tesco,11,2023,St Davids,2560.269999999998
Morrisons,11,2023,Bristol,2004.5799999999995
ASDA,11,2023,Perth,2770.8899999999994
Morrisons,11,2023,Lisburn,1983.48
Aldi,11,2023,Nottingham,220.65999999999997
Aldi,11,2023,York,304.48999999999995
Aldi,11,2023,Belfast,311.2800000000001
Sains,11,2023,Sheffield,3690.6800000000003
Sains,11,2023,Londonderry,3180.9499999999994
Morrisons,11,2023,Ripon,2144.9799999999996
Aldi,11,2023,St Asaph,271.56
ASDA,11,2023,Carlisle,3555.599999999997
Aldi,11,2023,Perth,261.2200000000001
Tesco,11,2023,Ely,2689.2799999999993
Morrisons,11,2023,Newport,2247.9900000000007
Aldi,11,2023,Wakefield,244.58999999999997
Morrisons,11,2023,Salisbury,2097.7099999999996
ASDA,11,2023,Plymouth,3003.339999999998
Tesco,11,2023,Carlisle,2852.959999999999
Tesco,11,2023,Newcastle-upon-Tyne,2918.349999999999
Morrisons,11,2023,Manchester,2482.0600000000004
Aldi,11,2023,Hereford,225.18000000000004
Aldi,11,2023,Glasgow,274.7
ASDA,11,2023,Newport,3201.6799999999976
Tesco,11,2023,Sunderland,2605.409999999998
Morrisons,11,2023,Stoke on Trent,2126.550000000001
Tesco,11,2023,Manchester,2666.4099999999985
Morrisons,11,2023,Norwich,2233.59
Morrisons,11,2023,Edinburgh,1901.8700000000006
Morrisons,11,2023,Wolverhampton,2120.910000000001
Aldi,11,2023,Chelmsford,214.54000000000005
Sains,11,2023,Bradford,3212.109999999999
ASDA,11,2023,Chichester,3736.029999999998
Tesco,11,2023,Durham,2466.4800000000005
Morrisons,11,2023,Milton Keynes,1983.250000000001
Morrisons,11,2023,Southampton,2067.3000000000015
Aldi,11,2023,Salford,280.72999999999996
Aldi,11,2023,Winchester,287.0300000000001
Morrisons,11,2023,Durham,1768.1400000000008
Aldi,11,2023,Coventry,217.41000000000003
Sains,11,2023,Truro,3795.6699999999973
ASDA,11,2023,Bristol,3437.6099999999997
Aldi,11,2023,Doncaster,236.80000000000004
Tesco,11,2023,Salisbury,2887.819999999999
Tesco,11,2023,Worcester,2271.4700000000007
Morrisons,11,2023,Hereford,2195.4399999999996
Aldi,11,2023,London,237.82999999999993
ASDA,11,2023,St Albans,3200.6799999999976
Morrisons,11,2023,Wakefield,1879.5800000000015
Sains,11,2023,Cambridge,3752.2599999999975
Sains,11,2023,Brighton & Hove,3614.9499999999957
Tesco,11,2023,Southend-on-Sea,2695.829999999999
Sains,11,2023,Wrexham,3924.299999999998
Sains,11,2023,Newcastle-upon-Tyne,3347.0399999999995
ASDA,11,2023,Brighton & Hove,3064.4699999999984
Morrisons,11,2023,Dundee,2214.6299999999997
Morrisons,11,2023,Liverpool,2068.5000000000005
Sains,11,2023,Leicester,3182.7299999999987
Morrisons,11,2023,Inverness,2275.629999999998
Aldi,11,2023,Bristol,239.21
Aldi,11,2023,Plymouth,270.9199999999999
Aldi,11,2023,Derby,259.87000000000006
Sains,11,2023,Dundee,3550.7799999999975
Morrisons,11,2023,Preston,1960.0000000000014
Aldi,11,2023,Milton Keynes,265.3
Tesco,11,2023,London,2438.8600000000015
Morrisons,11,2023,York,2165.510000000001
Sains,11,2023,Carlisle,3404.0199999999995
Sains,11,2023,Lisburn,3293.529999999997
Aldi,11,2023,Sheffield,240.51999999999998
Sains,11,2023,Salford,3805.899999999997
ASDA,11,2023,Londonderry,3870.659999999998
Sains,11,2023,Preston,3262.679999999999
ASDA,11,2023,Salisbury,3896.4699999999975
Sains,11,2023,Inverness,3469.2499999999995
Aldi,11,2023,Durham,261.4100000000001
Aldi,11,2023,Canterbury,276.87999999999994
Aldi,11,2023,Ripon,216.68000000000004
Tesco,11,2023,Glasgow,2384.4999999999995
Sains,11,2023,Worcester,3475.5499999999965
Morrisons,11,2023,Brighton & Hove,2084.9500000000007
Aldi,11,2023,Swansea,255.0700000000001
Aldi,11,2023,Southend-on-Sea,204.11
ASDA,11,2023,Coventry,3359.56
Morrisons,11,2023,Birmingham,2036.940000000001
Tesco,11,2023,Wells,2362.199999999999
Morrisons,11,2023,Wrexham,1879.91
Sains,11,2023,Sunderland,3620.929999999999
Sains,11,2023,Nottingham,3457.119999999997
Tesco,11,2023,Dundee,2928.4299999999994
Morrisons,11,2023,Nottingham,1956.1400000000012
Tesco,11,2023,Swansea,2524.599999999999
Morrisons,11,2023,Doncaster,2024.8300000000008
Morrisons,11,2023,Bradford,1998.3400000000008
ASDA,11,2023,Dundee,3621.2199999999957
ASDA,11,2023,Aberdeen,3032.7199999999984
ASDA,11,2023,Wells,2702.7999999999975
ASDA,11,2023,Chester,3574.399999999999
ASDA,11,2023,Lincoln,3875.509999999998
Tesco,11,2023,Canterbury,2269.520000000002
Tesco,11,2023,Cardiff,2740.2499999999977
Morrisons,11,2023,Bangor,4625.839999999991
Morrisons,11,2023,Chester,2103.790000000001
Sains,11,2023,Dunfermline,3682.7199999999975
Morrisons,11,2023,Colchester,2113.5400000000004
Sains,11,2023,Bath,3357.109999999999
Tesco,11,2023,Sheffield,2755.5100000000007
Tesco,11,2023,St Albans,2623.8199999999983
Morrisons,11,2023,Oxford,2126.8200000000006
Sains,11,2023,Norwich,3181.689999999998
ASDA,11,2023,Oxford,3381.329999999996
ASDA,11,2023,Durham,3378.8699999999976
Tesco,11,2023,Stirling,2381.2999999999997
Tesco,11,2023,Peterborough,3219.6999999999985
Morrisons,11,2023,Peterborough,1942.8800000000006
Sains,11,2023,York,3801.27
Morrisons,11,2023,Swansea,2189.4700000000003
Morrisons,11,2023,London,2021.2700000000013
Aldi,11,2023,Bradford,209.94999999999993
Sains,11,2023,Leeds,3486.0199999999977
ASDA,11,2023,Glasgow,3521.839999999997
ASDA,11,2023,Lisburn,3460.589999999995
Tesco,11,2023,Bath,2892.6499999999996
